Flightline,Frame_ID,Latitude,Longitude,Height ASL_meters,Azimuth_degrees,Nominal_scale,Exposure_date,Download,metadata_link,source_link
ASC 20-002,320,17.807695,-64.558515,2898,261.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/320.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=320,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,321,17.805555,-64.57307,2898,260.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/321.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=321,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,322,17.8032683,-64.58764,2899,261.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/322.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=322,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,323,17.8012267,-64.602232,2903,262.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/323.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=323,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,324,17.7994167,-64.616892,2906,261.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/324.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=324,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,325,17.7972133,-64.632438,2910,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/325.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=325,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,326,17.7949267,-64.647052,2914,261.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/326.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=326,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,327,17.79283,-64.661623,2916,262.4,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/327.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=327,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,328,17.7909867,-64.67621,2919,262.1,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/328.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=328,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,329,17.7890583,-64.69085,2921,260.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/329.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=329,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,331,17.7845433,-64.720253,2926,262.1,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/331.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=331,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,332,17.7824817,-64.735863,2930,262.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/332.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=332,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,333,17.7805817,-64.750622,2934,261,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/333.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=333,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,334,17.7784783,-64.764575,2937,261,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/334.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=334,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,335,17.7761067,-64.780338,2939,262.1,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/335.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=335,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,336,17.7741317,-64.795267,2941,262.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/336.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=336,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,337,17.7721767,-64.810165,2943,261,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/337.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=337,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,338,17.76994,-64.825027,2946,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/338.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=338,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,339,17.767495,-64.840767,2945,262,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/339.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=339,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,340,17.7655017,-64.855623,2945,262.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/340.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=340,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,341,17.7636,-64.870412,2946,261.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/341.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=341,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,342,17.7614283,-64.885167,2946,260.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/342.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=342,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-002,343,17.7591167,-64.899932,2948,261.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/343.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=343,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,348,17.7486817,-64.915747,3018,80.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/348.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=348,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,349,17.7510533,-64.90083,3001,81.2,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/349.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=349,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,350,17.75326,-64.885837,2991,82,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/350.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=350,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,351,17.7551533,-64.871718,2985,82,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/351.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=351,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,352,17.7570633,-64.857532,2979,81.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/352.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=352,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,353,17.7592633,-64.842402,2976,81,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/353.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=353,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,354,17.7613967,-64.82827,2975,81.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/354.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=354,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,355,17.7635883,-64.813213,2978,81.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/355.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=355,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,356,17.7655267,-64.799075,2982,81.9,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/356.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=356,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,357,17.7674483,-64.784912,2986,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/357.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=357,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,358,17.7696083,-64.769787,2989,81.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/358.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=358,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,359,17.7716883,-64.755592,2989,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/359.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=359,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,360,17.7739833,-64.739473,2990,81.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/360.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=360,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,361,17.7762217,-64.723315,2987,81.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/361.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=361,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,362,17.778345,-64.708082,2982,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/362.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=362,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,363,17.780515,-64.692862,2976,81.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/363.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=363,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,364,17.7827717,-64.676735,2968,82.1,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/364.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=364,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,365,17.7848933,-64.660742,2960,81.9,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/365.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=365,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,366,17.7868,-64.646738,2955,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/366.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=366,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,367,17.78918,-64.630062,2950,81.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/367.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=367,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,368,17.791385,-64.61436,2946,81.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/368.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=368,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,369,17.7935517,-64.59871,2944,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/369.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=369,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,370,17.7958883,-64.582195,2946,81.3,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/370.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=370,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,371,17.79815,-64.566643,2949,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/371.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=371,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,372,17.8002133,-64.552068,2954,81.8,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/372.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=372,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,373,17.8017017,-64.541167,2958,81.7,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/373.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=373,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,374,17.8034733,-64.52845,2962,81.5,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/374.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=374,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,375,17.8051433,-64.51666,2966,81.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/375.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=375,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-003,376,17.8062933,-64.508508,2969,81.6,48,2/18/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/376.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=376,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,384,17.7356817,-64.497507,2938,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/384.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=384,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,385,17.7333617,-64.513162,2943,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/385.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=385,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,386,17.731305,-64.528832,2945,261.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/386.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=386,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,387,17.729065,-64.545407,2947,261,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/387.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=387,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,388,17.7267033,-64.561042,2949,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/388.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=388,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,389,17.72441,-64.576652,2951,262,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/389.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=389,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,390,17.7223233,-64.592245,2960,261.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/390.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=390,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,391,17.7200817,-64.608738,2964,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/391.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=391,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,392,17.7178017,-64.624258,2974,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/392.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=392,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,393,17.7154783,-64.639752,2982,261.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/393.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=393,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,394,17.713265,-64.656153,2988,262.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/394.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=394,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,395,17.7112767,-64.671607,2994,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/395.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=395,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,396,17.7090033,-64.686992,2999,260.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/396.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=396,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,397,17.7066733,-64.702328,3001,262,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/397.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=397,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,398,17.7046183,-64.717685,3000,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/398.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=398,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,399,17.7026133,-64.733035,2997,261.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/399.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=399,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,400,17.7002,-64.749193,2992,260.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/400.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=400,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,401,17.6978083,-64.764407,2987,261.7,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/401.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=401,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,402,17.695695,-64.779625,2983,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/402.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=402,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,403,17.69371,-64.794807,2983,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/403.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=403,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,404,17.69136,-64.810827,2982,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/404.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=404,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,405,17.689125,-64.825977,2982,261.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/405.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=405,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,406,17.6870617,-64.841182,2985,261.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/406.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=406,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-012,407,17.6849867,-64.856383,2991,261.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/407.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=407,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,414,17.7471033,-64.474818,2975,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/414.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=414,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,415,17.74578,-64.484915,2977,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/415.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=415,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,416,17.7443483,-64.494992,2981,260.8,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/416.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=416,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,417,17.74224,-64.508722,2988,261.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/417.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=417,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,418,17.7393983,-64.528872,3003,262.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/418.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=418,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,419,17.7370483,-64.547225,3018,261.3,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/419.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=419,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,420,17.7342483,-64.566368,3035,261,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/420.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=420,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,421,17.731515,-64.584495,3050,262.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/421.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=421,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,422,17.729145,-64.602658,3061,262.1,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/422.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=422,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,423,17.7267483,-64.620797,3066,260.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/423.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=423,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,424,17.72414,-64.63797,3063,261.5,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/424.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=424,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,425,17.7217033,-64.65511,3056,262.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/425.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=425,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,426,17.7195117,-64.672295,3042,261.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/426.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=426,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,439,17.6914267,-64.868993,2968,261.6,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/439.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=439,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,440,17.6892367,-64.884502,2970,261.2,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/440.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=440,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,441,17.6870867,-64.899097,2972,261.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/441.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=441,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-011,442,17.6848467,-64.914602,2972,261.4,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/442.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=442,https://products.coastalscience.noaa.gov/aerialviewer/
ASC 20-010,447,17.7553133,-64.475922,3005,261.9,48,2/20/1999 0:00,http://coastalscience.noaa.gov/datasets/aerialphotodb/usvi/images/447.jpg,https://products.coastalscience.noaa.gov/aerialviewer/viewer.aspx?source=usvi&id=447,https://products.coastalscience.noaa.gov/aerialviewer/
